,Year,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attend.,Attend./G,W/L%,GB,PS/G,PA/G,Playoffs,Losing_season
0,2011,Phoenix Suns,82,19730,3339,6788,0.49200000000000005,730,1770,0.41200000000000003,2609,5018,0.52,1631,2117,0.77,910,2616,3526,1912,479,418,1210,1713,9039,29.6,40.0,42.0,39,43,-0.89,0.43,-0.46,109.5,110.4,-0.9,94.4,0.28300000000000003,0.271,0.5589999999999999,0.522,13.2,23.7,0.215,0.513,13.1,71.6,0.21100000000000002,US Airways Center,720249,17567,0.488,17.0,105.0,105.9,N,Y
1,2011,Golden State Warriors,82,19730,3329,7094,0.469,633,1687,0.375,2696,5407,0.499,1631,2085,0.782,753,2397,3150,1839,761,340,1204,1886,8922,25.2,36.0,46.0,35,47,-2.33,0.33,-2.0,108.2,110.7,-2.5,94.8,0.24100000000000002,0.248,0.544,0.51,13.3,26.7,0.183,0.509,14.5,69.3,0.259,Oracle Arena,766398,18693,0.439,21.0,103.4,105.7,N,Y
2,2011,Denver Nuggets,82,19780,3124,6678,0.46799999999999997,544,1517,0.359,2580,5161,0.5,1937,2508,0.772,889,2505,3394,1719,683,417,1136,1844,8729,27.3,50.0,32.0,54,28,4.76,0.05,4.81,112.3,107.3,5.0,95.6,0.36700000000000005,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.22399999999999998,Pepsi Center,696568,16989,0.61,5.0,107.5,102.7,Y,N
3,2011,Utah Jazz,82,19755,3227,6575,0.491,439,1207,0.364,2788,5368,0.519,1654,2233,0.741,872,2588,3460,2187,675,400,1246,1859,8547,26.8,39.0,43.0,36,46,-1.83,0.39,-1.44,108.1,110.1,-2.0,91.0,0.313,0.191,0.544,0.498,13.5,27.0,0.24100000000000002,0.505,13.8,71.7,0.275,EnergySolutions Arena,799982,19512,0.47600000000000003,16.0,99.4,101.3,N,Y
4,2011,Toronto Raptors,82,19780,3199,6631,0.48200000000000004,518,1397,0.371,2681,5234,0.512,1618,2118,0.764,806,2507,3313,1804,469,384,1100,1819,8534,24.5,22.0,60.0,24,58,-6.28,0.01,-6.28,106.1,112.9,-6.8,92.9,0.293,0.162,0.5329999999999999,0.491,13.7,28.2,0.221,0.522,13.0,72.0,0.251,Air Canada Centre,680255,16592,0.268,34.0,99.1,105.4,N,Y
5,2011,Orlando Magic,82,19730,3005,6394,0.47,841,2241,0.375,2164,4153,0.521,1575,2176,0.7240000000000001,810,2736,3546,1615,512,456,1155,1629,8426,27.6,52.0,30.0,56,26,5.46,-0.54,4.92,107.9,102.0,5.9,91.2,0.32799999999999996,0.32799999999999996,0.5539999999999999,0.521,14.3,26.1,0.22699999999999998,0.475,13.3,76.9,0.21899999999999997,Amway Center,777852,18972,0.634,6.0,99.2,93.7,Y,N
6,2011,Memphis Grizzlies,82,19905,3223,6875,0.469,344,1020,0.337,2879,5855,0.49200000000000005,1614,2202,0.733,1070,2496,3566,1543,645,399,1248,1655,8404,25.2,46.0,36.0,48,34,2.34,0.2,2.55,107.6,105.1,2.5,91.9,0.29100000000000004,0.136,0.534,0.493,13.0,28.9,0.218,0.502,15.7,72.5,0.228,FedEx Forum,600687,14651,0.561,15.0,99.9,97.6,Y,N
7,2011,Houston Rockets,82,19905,3094,6923,0.447,646,1838,0.35100000000000003,2448,5085,0.48100000000000004,1561,2022,0.772,971,2471,3442,1790,583,318,1188,1712,8395,26.5,43.0,39.0,47,35,2.18,0.19,2.37,111.3,109.0,2.3,94.2,0.299,0.264,0.55,0.503,12.3,27.4,0.239,0.5,12.6,72.7,0.21899999999999997,Toyota Center,663839,16191,0.524,18.0,105.9,103.7,N,N
8,2011,New York Knicks,82,19880,3127,6876,0.455,743,2145,0.34600000000000003,2384,4731,0.504,1376,1759,0.782,836,2477,3313,1772,586,305,1148,1638,8373,25.3,42.0,40.0,43,39,0.78,-0.3,0.48,110.9,110.1,0.8,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.24600000000000002,0.511,13.8,71.9,0.24,Madison Square Garden (IV),808879,19729,0.512,14.0,106.5,105.7,Y,N
9,2011,Cleveland Cavaliers,82,19780,3101,6391,0.485,602,1582,0.381,2499,4809,0.52,1569,2180,0.72,791,2692,3483,1835,564,425,1137,1591,8373,26.6,19.0,63.0,18,64,-9.01,0.14,-8.88,102.2,111.8,-9.6,93.0,0.312,0.22399999999999998,0.518,0.47200000000000003,13.4,24.2,0.233,0.524,12.7,73.3,0.21100000000000002,Quicken Loans Arena,824595,20112,0.23199999999999998,43.0,95.5,104.5,N,Y
10,2011,Dallas Mavericks,82,19880,3140,6760,0.46399999999999997,558,1498,0.37200000000000005,2582,5262,0.491,1526,1870,0.816,834,2586,3420,1917,624,449,1059,1563,8364,30.9,57.0,25.0,53,29,4.23,0.18,4.41,109.7,105.0,4.7,91.3,0.28600000000000003,0.27399999999999997,0.565,0.525,13.6,24.1,0.222,0.488,13.0,74.8,0.20600000000000002,American Airlines Center,824162,20102,0.695,4.0,100.2,96.0,Y,N
11,2011,Los Angeles Lakers,82,19830,3144,6875,0.457,532,1562,0.341,2612,5313,0.49200000000000005,1519,1985,0.765,973,2662,3635,1730,612,400,1096,1592,8339,30.2,57.0,25.0,58,24,6.11,-0.1,6.01,111.0,104.3,6.7,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.47700000000000004,12.8,72.3,0.18100000000000002,STAPLES Center,778877,18997,0.695,—,101.5,95.4,Y,N
12,2011,Atlanta Hawks,82,19855,3181,6801,0.46799999999999997,524,1455,0.36,2657,5346,0.49700000000000005,1452,1914,0.759,969,2451,3420,1789,592,413,980,1632,8338,27.4,44.0,38.0,39,43,-0.82,-0.28,-1.1,106.1,107.0,-0.9,89.3,0.26899999999999996,0.222,0.542,0.501,13.5,23.4,0.209,0.495,12.3,74.6,0.21100000000000002,Philips Arena,641596,15649,0.537,14.0,95.0,95.8,Y,N
13,2011,Oklahoma City Thunder,82,19805,3063,6629,0.462,418,1229,0.34,2645,5400,0.49,1778,2210,0.805,960,2607,3567,1639,654,481,1227,1743,8322,23.7,55.0,27.0,51,31,3.79,0.02,3.81,111.2,107.2,4.0,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,18148,0.6709999999999999,—,104.8,101.0,Y,N
14,2011,San Antonio Spurs,82,19780,3150,6659,0.473,554,1547,0.358,2596,5112,0.508,1458,1969,0.74,887,2621,3508,1829,516,381,1116,1669,8312,28.8,61.0,21.0,56,26,5.71,0.16,5.86,111.8,105.6,6.2,92.3,0.299,0.261,0.5670000000000001,0.527,12.8,24.9,0.22899999999999998,0.491,12.6,74.6,0.19,AT&T Center,750879,18314,0.7440000000000001,—,103.7,98.0,Y,N
15,2011,Indiana Pacers,82,19705,3020,6823,0.44299999999999995,659,1896,0.348,2361,4927,0.479,1564,2019,0.775,785,2618,3403,1730,585,439,1232,1848,8263,25.9,37.0,45.0,38,44,-1.07,-0.3,-1.38,104.8,106.0,-1.2,94.7,0.3,0.244,0.5329999999999999,0.486,14.1,25.9,0.235,0.48700000000000004,12.8,74.1,0.237,Conseco Fieldhouse,555077,13538,0.451,25.0,99.8,100.9,Y,Y
16,2011,New Orleans Hornets,82,19830,3178,6842,0.46399999999999997,571,1572,0.363,2607,5270,0.495,1293,1661,0.778,852,2450,3302,1828,625,300,1103,1606,8220,26.3,46.0,36.0,44,38,0.89,0.39,1.28,106.2,105.2,1.0,88.7,0.29600000000000004,0.192,0.537,0.493,12.8,25.1,0.226,0.501,14.4,76.2,0.22,New Orleans Arena,603088,14709,0.561,15.0,94.9,94.0,Y,N
17,2011,Sacramento Kings,82,19880,3144,6895,0.456,482,1383,0.349,2662,5512,0.483,1430,1969,0.726,977,2518,3495,1679,564,366,1226,1827,8200,24.8,24.0,58.0,27,55,-5.34,0.54,-4.8,103.5,109.0,-5.5,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.20800000000000002,0.513,13.5,74.4,0.233,Power Balance Pavilion,569496,13890,0.293,33.0,99.4,104.7,N,Y
18,2011,Boston Celtics,82,19780,3039,6294,0.483,499,1433,0.348,2540,4861,0.523,1559,2090,0.746,716,2449,3165,1930,701,402,1219,1816,8136,29.5,56.0,26.0,57,25,5.37,-0.54,4.83,106.2,100.3,5.9,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,TD Garden,763584,18624,0.6829999999999999,—,96.5,91.1,Y,N
19,2011,Minnesota Timberwolves,82,19780,3106,6923,0.449,403,1181,0.341,2703,5742,0.47100000000000003,1436,1926,0.746,962,2556,3518,1626,597,306,1333,1699,8051,23.8,17.0,65.0,24,58,-6.63,0.67,-5.97,104.2,111.1,-6.9,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.514,13.1,73.7,0.251,Target Center,624960,15243,0.207,38.0,101.1,107.7,N,Y
20,2011,Portland Trail Blazers,82,19855,2974,6453,0.461,491,1388,0.354,2483,5065,0.49,1606,2033,0.79,913,2383,3296,1674,523,350,1012,1715,8045,26.7,48.0,34.0,46,36,1.52,0.32,1.85,108.8,107.1,1.7,87.9,0.278,0.228,0.5329999999999999,0.486,12.6,29.5,0.22399999999999998,0.51,15.4,72.0,0.231,Rose Garden Arena,840924,20510,0.585,7.0,96.3,94.8,Y,N
21,2011,Philadelphia 76ers,82,19805,3087,6706,0.46,474,1381,0.34299999999999997,2613,5325,0.491,1366,1808,0.7559999999999999,941,2421,3362,1723,667,439,1192,1677,8014,24.7,41.0,41.0,45,37,1.5,-0.5,1.01,106.6,105.0,1.6,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.48700000000000004,13.5,74.5,0.231,Wells Fargo Center,604823,14752,0.5,15.0,99.0,97.5,Y,N
22,2011,Milwaukee Bucks,82,19980,3050,6998,0.436,645,1813,0.35600000000000004,2405,5185,0.46399999999999997,1264,1675,0.755,965,2560,3525,1740,580,385,1085,1823,8009,26.7,35.0,47.0,38,44,-0.84,-0.17,-1.02,101.6,102.5,-0.9,89.8,0.287,0.21600000000000003,0.511,0.467,13.0,24.7,0.217,0.48100000000000004,14.7,74.8,0.23600000000000002,Bradley Center,631912,15412,0.42700000000000005,27.0,91.9,92.7,N,Y
23,2011,Chicago Bulls,82,19905,3081,6825,0.451,352,1066,0.33,2729,5759,0.474,1479,1962,0.754,937,2715,3652,1704,531,478,1175,1648,7993,26.4,62.0,20.0,61,21,7.32,-0.79,6.53,108.3,100.3,8.0,90.4,0.305,0.215,0.541,0.501,13.5,29.4,0.22699999999999998,0.46299999999999997,13.6,76.2,0.222,United Center,893462,21792,0.7559999999999999,—,98.6,91.3,Y,N
24,2011,Miami Heat,82,19880,2984,6518,0.45799999999999996,494,1426,0.34600000000000003,2490,5092,0.489,1452,1931,0.752,875,2553,3428,1548,605,457,1079,1710,7914,29.0,58.0,24.0,61,21,7.46,-0.71,6.76,111.7,103.5,8.2,90.9,0.363,0.235,0.573,0.524,13.5,25.2,0.27899999999999997,0.475,12.6,75.5,0.223,AmericanAirlines Arena,810930,19779,0.7070000000000001,—,102.1,94.6,Y,N
25,2011,Washington Wizards,82,19830,3008,6700,0.449,432,1225,0.353,2576,5475,0.47100000000000003,1444,1895,0.762,966,2458,3424,1557,493,421,1219,1752,7892,24.9,23.0,59.0,22,60,-7.4,0.11,-7.3,102.4,110.2,-7.8,93.8,0.29,0.172,0.513,0.47100000000000003,13.9,28.0,0.21600000000000003,0.512,14.4,70.5,0.249,Verizon Center,688466,16792,0.28,35.0,97.3,104.7,N,Y
26,2011,Los Angeles Clippers,82,19705,3002,6601,0.455,483,1457,0.332,2519,5144,0.49,1362,1867,0.73,927,2502,3429,1810,532,466,1285,1581,7849,24.6,32.0,50.0,32,50,-3.13,0.42,-2.71,105.3,108.7,-3.4,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.23399999999999999,0.499,12.8,73.2,0.25,STAPLES Center,727462,17743,0.39,25.0,98.6,101.8,N,Y
27,2011,Charlotte Bobcats,82,19880,2858,6306,0.45299999999999996,460,1331,0.34600000000000003,2398,4975,0.48200000000000004,1637,2180,0.7509999999999999,858,2490,3348,1658,632,446,1290,1597,7813,26.9,34.0,48.0,29,53,-4.0,-0.08,-4.08,103.4,107.8,-4.4,89.6,0.314,0.18899999999999997,0.528,0.48200000000000004,14.1,25.7,0.237,0.5,12.9,75.2,0.22899999999999998,Time Warner Cable Arena,649694,15846,0.415,24.0,93.3,97.3,N,Y
28,2011,Detroit Pistons,82,19780,2940,6602,0.445,374,1190,0.314,2566,5412,0.474,1455,1998,0.728,1053,2242,3295,1591,596,313,1100,1822,7709,27.2,30.0,52.0,31,51,-3.6,-0.18,-3.78,107.7,111.7,-4.0,89.2,0.27899999999999997,0.18899999999999997,0.5329999999999999,0.495,12.5,27.4,0.20600000000000002,0.526,13.8,72.1,0.235,The Palace of Auburn Hills,683080,16660,0.366,32.0,97.0,100.6,N,Y
29,2011,New Jersey Nets,82,19780,2813,6554,0.429,377,1185,0.318,2436,5369,0.45399999999999996,1572,2015,0.78,897,2358,3255,1540,573,393,1182,1643,7575,24.8,24.0,58.0,24,58,-6.24,-0.04,-6.28,103.1,109.9,-6.8,89.9,0.28300000000000003,0.201,0.517,0.474,13.4,26.1,0.215,0.503,11.8,74.2,0.24100000000000002,Prudential Center,581378,13949,0.293,32.0,94.2,100.4,N,Y
30,2012,Denver Nuggets,82,19705,3145,6613,0.47600000000000003,662,1704,0.38799999999999996,2483,4909,0.506,1859,2429,0.765,791,2652,3443,1813,605,352,1157,1719,8811,26.6,38.0,28.0,39,27,2.88,0.29,3.16,109.2,106.2,3.0,94.2,0.326,0.243,0.556,0.516,14.1,27.7,0.239,0.508,14.3,74.3,0.185,Pepsi Center,561966,17029,0.5760000000000001,9.0,104.1,101.2,Y,N
31,2012,New York Knicks,82,19780,3140,6867,0.457,765,2081,0.368,2375,4786,0.496,1689,2087,0.809,847,2470,3317,1757,625,475,1123,1743,8734,26.3,36.0,30.0,41,25,3.2,-0.81,2.39,104.4,101.0,3.4,93.2,0.306,0.28800000000000003,0.5329999999999999,0.49200000000000005,14.9,26.6,0.22699999999999998,0.485,15.9,73.7,0.22399999999999998,Madison Square Garden (IV),652179,19763,0.545,3.0,97.8,94.7,Y,N
32,2012,Houston Rockets,82,19880,3170,6975,0.45399999999999996,677,1843,0.36700000000000005,2493,5132,0.486,1668,2083,0.8009999999999999,962,2549,3511,1955,581,371,1110,1641,8685,26.2,34.0,32.0,34,32,0.23,0.35,0.57,105.5,105.2,0.3,91.7,0.235,0.24,0.529,0.49200000000000005,13.5,27.5,0.184,0.49,13.8,73.4,0.21,Toyota Center,506994,15363,0.515,16.0,98.1,97.9,N,N
33,2012,Phoenix Suns,82,20005,3219,6844,0.47,701,1857,0.377,2518,4987,0.505,1472,1939,0.759,821,2478,3299,1945,545,357,1169,1666,8611,28.9,33.0,33.0,32,34,-0.24,0.53,0.29,106.2,106.5,-0.3,92.6,0.257,0.23800000000000002,0.536,0.499,13.3,25.8,0.19399999999999998,0.491,13.1,71.7,0.2,US Airways Center,514718,15598,0.5,8.0,98.4,98.6,N,N
34,2012,Oklahoma City Thunder,82,20005,3066,6609,0.46399999999999997,487,1403,0.34700000000000003,2579,5206,0.495,1977,2401,0.823,903,2604,3507,1672,654,487,1156,1836,8596,25.1,47.0,19.0,46,20,6.12,0.32,6.44,109.8,103.2,6.6,93.0,0.33399999999999996,0.252,0.5670000000000001,0.516,15.3,27.8,0.26899999999999996,0.465,13.0,72.1,0.207,Chesapeake Energy Arena,600699,18203,0.7120000000000001,—,103.1,96.9,Y,N
35,2012,San Antonio Spurs,82,19780,3148,6628,0.475,685,1727,0.397,2463,4901,0.503,1521,1984,0.767,829,2603,3432,1836,602,372,1101,1556,8502,27.5,50.0,16.0,48,18,7.17,0.11,7.28,110.9,103.2,7.7,92.9,0.261,0.257,0.562,0.528,12.8,25.1,0.195,0.489,12.9,76.0,0.168,AT&T Center,607095,18397,0.758,—,103.7,96.5,Y,N
36,2012,Golden State Warriors,82,19830,3251,7047,0.461,685,1749,0.392,2566,5298,0.484,1290,1695,0.7609999999999999,955,2370,3325,1847,737,406,1198,1806,8477,25.3,23.0,43.0,25,41,-3.41,0.62,-2.79,105.4,109.1,-3.7,92.3,0.22699999999999998,0.248,0.539,0.505,13.3,22.9,0.175,0.496,13.6,69.1,0.237,Oracle Arena,622311,18858,0.348,18.0,97.8,101.2,N,Y
37,2012,Miami Heat,82,19780,3031,6301,0.48100000000000004,547,1479,0.37,2484,4822,0.515,1760,2288,0.769,790,2666,3456,1639,544,430,1142,1674,8369,28.3,46.0,20.0,47,19,5.98,-0.27,5.72,106.6,100.2,6.4,91.2,0.307,0.198,0.5489999999999999,0.505,14.5,26.6,0.23800000000000002,0.479,15.8,73.9,0.2,AmericanAirlines Arena,657855,19935,0.6970000000000001,—,98.5,92.5,Y,N
38,2012,Los Angeles Lakers,82,19830,3128,6757,0.46299999999999997,524,1487,0.35200000000000004,2604,5270,0.494,1541,1979,0.779,989,2616,3605,1801,602,422,1073,1555,8321,29.7,41.0,25.0,36,30,1.42,0.54,1.96,106.0,104.4,1.6,90.5,0.299,0.209,0.534,0.491,14.2,29.1,0.226,0.47600000000000003,10.7,74.8,0.158,STAPLES Center,626901,18997,0.621,—,97.3,95.9,Y,N
39,2012,Minnesota Timberwolves,82,19780,3090,7014,0.441,589,1565,0.376,2501,5449,0.45899999999999996,1519,1977,0.768,1085,2556,3641,1650,592,422,1398,1825,8288,24.4,26.0,40.0,28,38,-2.2,0.37,-1.83,104.3,106.6,-2.3,93.3,0.306,0.262,0.524,0.47700000000000004,14.0,27.5,0.23600000000000002,0.491,12.2,73.0,0.187,Target Center,577197,17491,0.39399999999999996,21.0,97.9,100.1,N,Y
40,2012,Dallas Mavericks,82,19705,3069,6463,0.475,645,1768,0.365,2424,4695,0.516,1437,1850,0.777,780,2618,3398,1954,557,352,1145,1575,8220,31.3,36.0,30.0,35,31,0.95,0.83,1.78,103.3,102.3,1.0,91.4,0.24600000000000002,0.271,0.527,0.489,13.4,23.4,0.19,0.479,13.9,74.8,0.203,American Airlines Center,671050,20335,0.545,14.0,95.8,94.8,Y,N
41,2012,Memphis Grizzlies,82,19880,3200,6801,0.47100000000000003,309,926,0.33399999999999996,2891,5875,0.49200000000000005,1486,1981,0.75,970,2391,3361,1691,771,441,1145,1705,8195,25.6,41.0,25.0,38,28,2.02,0.42,2.43,104.0,101.8,2.2,90.8,0.27699999999999997,0.157,0.515,0.473,13.6,29.8,0.21100000000000002,0.485,16.3,72.7,0.22699999999999998,FedEx Forum,518446,15710,0.621,9.0,95.0,93.0,Y,N
42,2012,Indiana Pacers,82,19780,3003,6787,0.442,585,1653,0.354,2418,5134,0.47100000000000003,1592,2035,0.782,914,2657,3571,1611,584,456,1262,1782,8183,26.3,42.0,24.0,41,25,3.3,-0.71,2.6,106.7,103.1,3.6,90.7,0.321,0.198,0.526,0.474,13.1,29.2,0.251,0.47600000000000003,14.1,72.3,0.222,Bankers Life Fieldhouse,467561,14169,0.636,8.0,97.7,94.4,Y,N
43,2012,Utah Jazz,82,19880,3064,6590,0.465,435,1256,0.34600000000000003,2629,5334,0.493,1590,2061,0.7709999999999999,898,2338,3236,1921,629,484,1175,1865,8153,25.6,36.0,30.0,34,32,0.62,0.3,0.92,106.8,106.1,0.7,91.4,0.302,0.153,0.525,0.48100000000000004,13.0,30.2,0.22699999999999998,0.493,13.8,73.8,0.245,EnergySolutions Arena,637124,19307,0.545,11.0,99.7,99.0,Y,N
44,2012,Sacramento Kings,82,19855,3134,6979,0.449,428,1277,0.335,2706,5702,0.475,1455,1981,0.7340000000000001,1071,2526,3597,1675,608,391,1324,1805,8151,24.3,22.0,44.0,21,45,-5.68,0.73,-4.95,103.8,109.8,-6.0,94.7,0.268,0.228,0.51,0.47200000000000003,13.0,29.1,0.19699999999999998,0.515,13.9,70.5,0.19899999999999998,Power Balance Pavilion,478764,14508,0.33299999999999996,19.0,98.8,104.4,N,Y
45,2012,Orlando Magic,82,19830,2956,6411,0.461,770,2103,0.366,2186,4308,0.507,1453,2101,0.6920000000000001,864,2679,3543,1636,548,384,1224,1640,8135,27.5,37.0,29.0,35,31,0.79,-0.33,0.46,105.0,104.1,0.9,89.0,0.292,0.34600000000000003,0.5329999999999999,0.506,14.5,26.5,0.193,0.488,12.9,75.5,0.19,Amway Center,623587,18897,0.561,9.0,94.2,93.4,Y,N
46,2012,Toronto Raptors,82,19780,3144,6755,0.465,345,1091,0.316,2799,5664,0.494,1491,1976,0.755,963,2343,3306,1795,581,350,1206,1807,8124,25.7,23.0,43.0,25,41,-3.3,-0.36,-3.67,100.8,104.5,-3.7,89.3,0.27399999999999997,0.209,0.518,0.475,14.8,25.9,0.21100000000000002,0.475,12.8,75.4,0.26,Air Canada Centre,555584,16836,0.348,16.0,90.7,94.0,N,Y
47,2012,Philadelphia 76ers,82,19930,3125,6776,0.461,443,1248,0.355,2682,5528,0.485,1426,1851,0.77,850,2578,3428,1861,621,355,1063,1592,8119,24.9,35.0,31.0,43,23,4.24,-0.65,3.59,103.9,99.2,4.7,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.46,13.5,75.2,0.192,Wells Fargo Center,577597,17503,0.53,4.0,93.6,89.4,Y,N
48,2012,Los Angeles Clippers,82,19855,3015,6594,0.457,513,1519,0.33799999999999997,2502,5075,0.493,1546,2187,0.7070000000000001,955,2501,3456,1813,585,402,1343,1733,8089,27.3,40.0,26.0,39,27,2.56,0.26,2.82,108.5,105.7,2.8,89.2,0.287,0.26899999999999996,0.5329999999999999,0.502,12.7,29.5,0.195,0.49200000000000005,14.2,73.2,0.245,STAPLES Center,634237,19219,0.606,1.0,97.5,95.0,Y,N
49,2012,Chicago Bulls,82,19830,3042,6587,0.462,511,1415,0.361,2531,5172,0.489,1492,2008,0.743,967,2654,3621,1827,592,468,1161,1639,8087,27.1,50.0,16.0,51,15,8.18,-0.76,7.43,107.4,98.3,9.1,89.1,0.255,0.205,0.523,0.49,13.2,32.6,0.184,0.45,12.8,74.3,0.175,United Center,731326,22161,0.758,—,96.3,88.2,Y,N
50,2012,Washington Wizards,82,19930,3048,6888,0.44299999999999995,392,1182,0.332,2656,5706,0.465,1489,1999,0.745,1013,2374,3387,1592,665,502,1258,1850,7977,24.2,20.0,46.0,22,44,-4.8,-0.34,-5.14,101.0,106.2,-5.2,92.5,0.253,0.196,0.508,0.47200000000000003,14.2,27.3,0.184,0.49200000000000005,14.2,70.9,0.22899999999999998,Verizon Center,552038,16728,0.303,26.0,93.6,98.4,N,Y
51,2012,Detroit Pistons,82,19880,3056,6647,0.46,472,1256,0.376,2584,5391,0.479,1367,1854,0.737,931,2236,3167,1730,595,328,1067,1629,7951,26.3,25.0,41.0,22,44,-4.79,-0.4,-5.19,101.0,106.3,-5.3,89.2,0.27899999999999997,0.175,0.51,0.46799999999999997,15.0,28.1,0.21,0.5,14.2,72.8,0.226,The Palace of Auburn Hills,475638,14413,0.379,25.0,90.9,95.7,N,Y
52,2012,Boston Celtics,82,19780,3023,6219,0.486,408,1119,0.365,2615,5100,0.513,1459,1895,0.77,639,2542,3181,1921,676,344,1195,1678,7913,29.3,39.0,27.0,39,27,2.52,-0.26,2.26,101.0,98.2,2.8,90.4,0.257,0.19399999999999998,0.535,0.496,14.7,19.7,0.2,0.452,14.9,72.4,0.21600000000000003,TD Garden,614592,18624,0.591,—,91.8,89.3,Y,N
53,2012,Portland Trail Blazers,82,19805,2951,6599,0.447,518,1503,0.345,2433,5096,0.47700000000000004,1476,1835,0.804,996,2230,3226,1736,660,358,1070,1585,7896,27.5,28.0,38.0,32,34,-0.62,0.41,-0.22,105.7,106.4,-0.7,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.504,14.1,72.8,0.19899999999999998,Rose Garden Arena,676384,20496,0.424,19.0,97.2,97.8,N,Y
54,2012,Cleveland Cavaliers,82,19755,2886,6647,0.434,509,1489,0.342,2377,5158,0.461,1546,2075,0.745,856,2449,3305,1720,544,341,1166,1648,7827,26.0,21.0,45.0,17,49,-7.2,-0.14,-7.34,101.1,108.9,-7.8,91.3,0.307,0.23800000000000002,0.505,0.46299999999999997,14.3,28.9,0.22,0.508,13.1,72.2,0.20199999999999999,Quicken Loans Arena,525577,15927,0.318,29.0,93.0,100.2,N,Y
55,2012,Atlanta Hawks,82,19730,2971,6429,0.462,502,1427,0.35200000000000004,2469,5002,0.494,1346,1728,0.779,762,2460,3222,1802,497,341,1118,1554,7790,27.9,40.0,26.0,41,25,3.44,-0.77,2.67,104.9,101.2,3.7,90.2,0.259,0.249,0.535,0.5,13.4,23.9,0.192,0.48,14.4,74.4,0.18600000000000003,Philips Arena,501593,15200,0.606,6.0,96.6,93.2,Y,N
56,2012,New Orleans Hornets,82,19830,2944,6416,0.45899999999999996,444,1232,0.36,2500,5184,0.48200000000000004,1452,1897,0.765,824,2468,3292,1691,624,359,1069,1719,7784,25.5,21.0,45.0,24,42,-3.76,0.65,-3.11,100.9,105.1,-4.2,88.3,0.27399999999999997,0.152,0.517,0.47600000000000003,15.2,27.5,0.207,0.485,13.5,73.1,0.218,New Orleans Arena,498618,15110,0.318,29.0,89.6,93.4,N,Y
57,2012,New Jersey Nets,82,20005,2918,6638,0.44,459,1337,0.34299999999999997,2459,5301,0.46399999999999997,1427,1881,0.759,909,2440,3349,1723,458,384,1152,1807,7722,26.1,22.0,44.0,19,47,-5.98,-0.39,-6.37,102.9,109.6,-6.7,90.1,0.26899999999999996,0.278,0.516,0.473,14.3,27.8,0.209,0.513,13.7,70.7,0.209,Prudential Center,460719,13961,0.33299999999999996,17.0,93.1,99.1,N,Y
58,2012,Charlotte Bobcats,82,19805,2873,6365,0.451,393,1203,0.327,2480,5162,0.48,1511,1999,0.7559999999999999,848,2444,3292,1728,524,433,1192,1637,7650,24.5,7.0,59.0,7,59,-13.91,-0.05,-13.96,95.2,110.4,-15.2,91.1,0.276,0.16899999999999998,0.483,0.439,13.9,23.6,0.20600000000000002,0.512,12.8,70.9,0.20600000000000002,Time Warner Cable Arena,486984,14757,0.106,39.0,87.0,100.9,N,Y
59,2012,Milwaukee Bucks,82,19830,2814,6544,0.43,483,1414,0.342,2331,5130,0.45399999999999996,1423,1881,0.757,862,2480,3342,1545,617,399,1103,1682,7534,26.2,31.0,35.0,34,32,0.27,-0.5,-0.23,105.5,105.2,0.3,93.7,0.25,0.22399999999999998,0.521,0.48100000000000004,12.9,27.7,0.19399999999999998,0.489,14.6,70.9,0.217,Bradley Center,485717,14719,0.47,19.0,99.0,98.7,N,Y
60,2013,Denver Nuggets,66,16040,2572,5404,0.47600000000000003,435,1311,0.332,2137,4093,0.522,1293,1760,0.735,738,2105,2843,1581,540,330,1015,1297,6872,26.1,57.0,25.0,55,27,5.09,0.28,5.37,110.4,105.1,5.3,95.1,0.308,0.217,0.5489999999999999,0.515,13.6,31.4,0.21600000000000003,0.493,14.3,71.8,0.193,Pepsi Center,730616,17820,0.695,3.0,106.1,101.1,Y,N
